y,x,name,size
0.20721625428310506,0.08814156962817488,environmental impacts & climate change,2.06959763635077
0.5669473163780694,0.26736731512484535,supplier evaluation & decision making,2.06959763635077
0.30481453727615615,0.5715244615871945,chain management & Research limitations/implications,2.06959763635077
0.44913683852187336,0.9428449569455007,logistics service & service providers,2.06959763635077
0.05306360161849565,0.840816144026644,product design & product development,2.06959763635077
0.8460002498960516,0.1394279811897533,proposed model & total cost,2.06959763635077
0.5903168745052356,0.5101738984029865,mitigation strategies & chain risk,2.06959763635077
